Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,MA20,MA50,Volatility
2010-09-08,1.3773330450057983,1.3966670036315918,1.3733329772949219,1.3933329582214355,1.3933329582214355,4326000,0.017526729380981543,1.301466590166092,1.3222399759292602,0.030604012138681573
2010-09-09,1.399999976158142,1.4033329486846924,1.3793330192565918,1.380666971206665,1.380666971206665,5643000,-0.009090423749782306,1.3108332872390747,1.317999975681305,0.026860600153350404
2010-09-10,1.3833329677581787,1.3953330516815186,1.3173329830169678,1.3446669578552246,1.3446669578552246,5799000,-0.026074364131400518,1.3193999826908112,1.3131199741363526,0.027381945493184994
2010-09-13,1.3926670551300049,1.3933329582214355,1.3666670322418213,1.3813329935073853,1.3813329935073853,5412000,0.02726774495198714,1.327399981021881,1.311466634273529,0.02665820567854854
2010-09-14,1.369333028793335,1.440000057220459,1.3686670064926147,1.4079999923706055,1.4079999923706055,9820500,0.01930526454414827,1.3351999819278717,1.3140266346931457,0.026476041689307
2010-09-15,1.3986669778823853,1.4666670560836792,1.3860000371932983,1.4653329849243164,1.4653329849243164,10269000,0.04071945515935771,1.3446332812309265,1.3218532943725585,0.027438930776170597
2010-09-16,1.476667046546936,1.5440000295639038,1.3893330097198486,1.3960000276565552,1.3960000276565552,40267500,-0.04731549619170161,1.3518666326999664,1.3287066340446472,0.029479447879269337
2010-09-17,1.401332974433899,1.4213329553604126,1.3200000524520874,1.348667025566101,1.348667025566101,17977500,-0.033906161284188,1.35666663646698,1.3323999738693237,0.030789201563146944
2010-09-20,1.378000020980835,1.4233330488204956,1.343999981880188,1.4040000438690186,1.4040000438690186,14212500,0.041027931471588897,1.3631999909877777,1.3372799754142761,0.03177969522008656
2010-09-21,1.3926670551300049,1.4366669654846191,1.378000020980835,1.3846670389175415,1.3846670389175415,11940000,-0.013769946116383935,1.365333342552185,1.3422399759292603,0.02988496614518397
2010-09-22,1.391332983970642,1.3966670036315918,1.3200000524520874,1.324666976928711,1.324666976928711,14443500,-0.04333176157333496,1.3675666928291321,1.3445466566085815,0.02964750191385445
2010-09-23,1.3259999752044678,1.3426669836044312,1.2999999523162842,1.3040000200271606,1.3040000200271606,10021500,-0.015601624605655506,1.3664333462715148,1.3441733169555663,0.02874692190703787
2010-09-24,1.3300000429153442,1.3459999561309814,1.309999942779541,1.340000033378601,1.340000033378601,8683500,0.02760737177802386,1.3675999999046327,1.344453318119049,0.029359762495805106
2010-09-27,1.3600000143051147,1.3873330354690552,1.3366669416427612,1.3686670064926147,1.3686670064926147,6279000,0.021393262985027306,1.3703666985034944,1.3443066573143005,0.029681587778896425
2010-09-28,1.4026670455932617,1.4326670169830322,1.3839999437332153,1.4266669750213623,1.4266669750213623,18217500,0.042376975738883216,1.3754666984081267,1.3436266565322876,0.030980187953546887
2010-09-29,1.4126670360565186,1.4686670303344727,1.408666968345642,1.4653329849243164,1.4653329849243164,29539500,0.02710233753211755,1.3837999999523163,1.3458666563034059,0.0308527252946083
2010-09-30,1.4666670560836792,1.476667046546936,1.3459999561309814,1.3606669902801514,1.3606669902801514,32937000,-0.07142812979779545,1.3836667001247407,1.3461199951171876,0.033679212957303604
2010-10-01,1.3793330192565918,1.3833329677581787,1.3539999723434448,1.3733329772949219,1.3733329772949219,8965500,0.009308660462294727,1.3821333467960357,1.3455866551399231,0.03304355382743666
2010-10-04,1.3619999885559082,1.4113329648971558,1.3533329963684082,1.3993330001831055,1.3993330001831055,9654000,0.018932060409265317,1.3819333493709565,1.3451866555213927,0.033330483542625564
2010-10-05,1.409999966621399,1.418666958808899,1.4006669521331787,1.4079999923706055,1.4079999923706055,4980000,0.006193659540913998,1.38386669754982,1.3454133152961731,0.0328383590674753
2010-10-06,1.4040000438690186,1.4173330068588257,1.3546669483184814,1.3639999628067017,1.3639999628067017,4701000,-0.03125002116642228,1.3824000477790832,1.3452933144569397,0.03342372093513264
2010-10-07,1.3713330030441284,1.3760000467300415,1.3559999465942383,1.3619999885559082,1.3619999885559082,2115000,-0.00146625682208823,1.3814666986465454,1.3449066543579102,0.03336433306887388
