Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,MA20,MA50,Volatility
2010-03-16,8.006428718566895,8.03499984741211,7.946785926818848,8.016071319580078,6.777209758758545,446908000,0.0027251603122628865,6.395351839065552,6.249024953842163,0.012641881022877366
2010-03-17,8.032142639160156,8.087499618530273,7.973928928375244,8.00428581237793,6.767245769500732,450956800,-0.0014702199891238887,6.427916884422302,6.255130310058593,0.012552437411406584
2010-03-18,8.003570556640625,8.035714149475098,7.950356960296631,8.023214340209961,6.7832489013671875,342109600,0.002364792474152333,6.460708403587342,6.261332340240479,0.012546209079544299
2010-03-19,8.028214454650879,8.044285774230957,7.901071071624756,7.9375,6.710782051086426,559445600,-0.010683206725048189,6.491778874397278,6.268144292831421,0.012797178516690048
2010-03-22,7.873929023742676,8.071429252624512,7.862500190734863,8.026785850524902,6.786267280578613,456419600,0.011248350627028225,6.528510689735413,6.276701498031616,0.012590421496093135
2010-03-23,8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,6.895270347595215,602431200,0.016062300895302695,6.575765466690063,6.28659330368042,0.01159132395903175
2010-03-24,8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,6.925766944885254,597780400,0.004422828366791309,6.61910994052887,6.298224287033081,0.011322201427290735
2010-03-25,8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,6.843637943267822,542284400,-0.011858470299536239,6.656324934959412,6.309656038284301,0.012064378988082264
2010-03-26,8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,6.97196626663208,640875200,0.018751477566181896,6.696000814437866,6.32188494682312,0.012310900358624465
2010-03-29,8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,7.01695442199707,540744400,0.006452721319135435,6.731328535079956,6.335750379562378,0.011780402274835738
2010-03-30,8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,7.121428966522217,527310000,0.014888873183732665,6.7720914602279665,6.353818893432617,0.011872813587164754
2010-03-31,8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,7.095763206481934,430659600,-0.0036040182610733718,6.810846376419067,6.365872631072998,0.012046043978084836
2010-04-01,8.478928565979004,8.526070594787598,8.3125,8.427499771118164,7.125053405761719,603145200,0.004127843394355235,6.848982453346252,6.380511026382447,0.012050855263536539
2010-04-05,8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,7.201146125793457,684507600,0.010679599955027097,6.878482866287231,6.398881578445435,0.009262949293364204
2010-04-06,8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,7.232848644256592,447017200,0.004402426767814216,6.909372091293335,6.424118366241455,0.009221283764242916
2010-04-07,8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,7.264854431152344,628502000,0.004425059678411447,6.935913252830505,6.446782522201538,0.008660219793072757
2010-04-08,8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,7.245227336883545,572989200,-0.0027016500405894206,6.9587252855300905,6.467320966720581,0.008715189301958921
2010-04-09,8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,7.300786018371582,334182800,0.007668314450976821,6.983318853378296,6.487799043655396,0.008769048406557109
2010-04-12,8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,7.315882682800293,333026400,0.002067813573870314,7.007006573677063,6.513766469955445,0.008768826867439378
2010-04-13,8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.320112228393555,306210800,0.0005781319598257006,7.035072636604309,6.544184656143188,0.008007592761956688
2010-04-14,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.418542861938477,404076400,0.013446601701422756,7.067139291763306,6.574959077835083,0.008270388597975641
2010-04-15,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.516075611114502,376784800,0.013147157196654602,7.1045807838439945,6.60700174331665,0.00835456969037111
2010-04-16,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.470178604125977,750545600,-0.006106512143206011,7.138927268981933,6.63609133720398,0.008717758691604358
2010-04-19,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.4602131843566895,566924400,-0.001334026975443825,7.176398825645447,6.669317598342896,0.008066140222195128
2010-04-20,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.385334014892578,738326400,-0.010037135349044046,7.206352162361145,6.698987007141113,0.008629840994497366
