Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,MA20,MA50,Volatility
2010-03-16,6.561999797821045,6.614500045776367,6.525000095367432,6.5894999504089355,6.5894999504089355,82650000,0.0050331720554877,6.236599946022034,6.21459997177124,0.015716259674975766
2010-03-17,6.620500087738037,6.634500026702881,6.560999870300293,6.566999912261963,6.566999912261963,87176000,-0.0034145289196908513,6.274174952507019,6.2120399665832515,0.015411701963167289
2010-03-18,6.551000118255615,6.642499923706055,6.521999835968018,6.638000011444092,6.638000011444092,100426000,0.010811649174771176,6.310874962806702,6.210109968185424,0.015307230563245792
2010-03-19,6.685500144958496,6.685500144958496,6.482999801635742,6.517499923706055,6.517499923706055,178100000,-0.01815307133628985,6.342949962615966,6.208209962844848,0.016076302944880747
2010-03-22,6.510000228881836,6.547999858856201,6.432000160217285,6.523499965667725,6.523499965667725,107668000,0.0009206048380370202,6.374099969863892,6.208679962158203,0.016104875670010607
2010-03-23,6.54449987411499,6.546999931335449,6.403500080108643,6.4629998207092285,6.4629998207092285,84262000,-0.009274184912531624,6.404149961471558,6.204419956207276,0.016221111191784814
2010-03-24,6.432000160217285,6.46999979019165,6.360000133514404,6.4019999504089355,6.4019999504089355,93928000,-0.009438321521351822,6.424949955940247,6.202149953842163,0.016060794428403503
2010-03-25,6.456999778747559,6.8454999923706055,6.4019999504089355,6.736499786376953,6.736499786376953,324192000,0.052249271877399917,6.466274952888488,6.20952995300293,0.01892671785135697
2010-03-26,6.744999885559082,6.8495001792907715,6.688000202178955,6.752999782562256,6.752999782562256,131314000,0.0024493426421048348,6.507924938201905,6.215479946136474,0.01891685813604184
2010-03-29,6.768499851226807,6.831500053405762,6.7164998054504395,6.75600004196167,6.75600004196167,92538000,0.0004442854281088149,6.534374928474426,6.223249950408936,0.015684510054344774
2010-03-30,6.7870001792907715,6.9095001220703125,6.76800012588501,6.828999996185303,6.828999996185303,123854000,0.010805203340767955,6.5619999170303345,6.232689952850341,0.015733366521761088
2010-03-31,6.800000190734863,6.840000152587891,6.723999977111816,6.78849983215332,6.78849983215332,92012000,-0.005930614153551894,6.586699914932251,6.240849952697754,0.015898912987293456
